,Unnamed: 0,display_url,caption,comments,likes,labels,likes_normalized,comments_normalized,engagement_score,engagement_binary,caption_replaced,tokenized_captions,labels_replaced,labels_list,Topic1_Weight,Topic2_Weight,Topic3_Weight,Topic4_Weight,Topic5_Weight
0,0,https://scontent-hkg3-1.cdninstagram.com/vp/565c2df533ce1172f011b46755121152/5E5C7D76/t51.2885-15/e35/p1080x1080/75164047_516938772190740_6128453915994548853_n.jpg?_nc_ht=scontent-hkg3-1.cdninstagram.com&_nc_cat=1,"Photo by @dina_litovsky | These are portraits of teen girls competing at the International Science and Engineering Fair (ISEF), the world’s most prestigious science fair, which took place in Arizona this year. Though young women have been a minority in STEM fields in the past, this year’s fair, with 1,842 finalists, was evenly split by gender, and three of the top four awards went to young women. This story on girls in science was shot for National Geographic’s November issue, ""Women: A Century of Change."" For more images follow me @dina_litovsky.",365,57910,lady beauty lip fashion photo shoot arm shoulder flash photography model photography,0.03581952550726287,0.028027336251247797,0.031144211953653824,0,"photo by @dina_litovsky | these be portrait of teen girl compete at the International Science and Engineering Fair ( ISEF ) , the world ’s most prestigious science fair , which take place in Arizona this year . though young woman have be a minority in STEM field in the past , this year ’s fair , with 1,842 finalist , be evenly split by gender , and three of the top four award go to young woman . this story on girl in science be shoot for National Geographic ’s November issue , "" woman : a Century of Change . "" for more image follow -PRON- @dina_litovsky .","['photo', 'by', '@', 'dina_litovsky', '|', 'these', 'be', 'portrait', 'of', 'teen', 'girl', 'compete', 'at', 'the', 'International', 'Science', 'and', 'Engineering', 'Fair', '(', 'ISEF', ')', ',', 'the', 'world', '’', 's', 'most', 'prestigious', 'science', 'fair', ',', 'which', 'take', 'place', 'in', 'Arizona', 'this', 'year', '.', 'though', 'young', 'woman', 'have', 'be', 'a', 'minority', 'in', 'STEM', 'field', 'in', 'the', 'past', ',', 'this', 'year', '’', 's', 'fair', ',', 'with', '1,842', 'finalist', ',', 'be', 'evenly', 'split', 'by', 'gender', ',', 'and', 'three', 'of', 'the', 'top', 'four', 'award', 'go', 'to', 'young', 'woman', '.', 'this', 'story', 'on', 'girl', 'in', 'science', 'be', 'shoot', 'for', 'National', 'Geographic', '’', 's', 'November', 'issue', ',', '``', 'woman', ':', 'a', 'Century', 'of', 'Change', '.', '``', 'for', 'more', 'image', 'follow', '-PRON-', '@', 'dina_litovsky', '.']",lady beauty lip fashion photo shoot arm shoulder flash photography model photography,"['lady', 'beauty', 'lip', 'fashion', 'photo', 'shoot', 'arm', 'shoulder', 'flash', 'photography', 'model', 'photography']",0.02287358231842518,0.9097689390182495,0.0222716573625803,0.02247060090303421,0.022615253925323486
1,1,https://scontent-hkg3-1.cdninstagram.com/vp/c3e704a3c56c8c75b45a3f9ce2316d29/5E456B0B/t51.2885-15/e35/s1080x1080/71252953_269641380640975_1530200828605952406_n.jpg?_nc_ht=scontent-hkg3-1.cdninstagram.com&_nc_cat=1,"Photo by David Guttenfelder @dguttenfelder // Sponsored by @mazdausa #NatGeoMazdaContest // A Buddhist priest bows at Tokyo’s Koukokuji Temple, a sacred space for funeral remains that has more than 2,000 brightly colored, LED-lit Buddha figures. When photographing life in Tokyo, I am always inspired by Japan’s unique mix of beautiful and serene traditions with its innovative and frenetic modernity. // Enter the #NatGeoMazdaContest to win the opportunity to be one of National Geographic’s next great storytellers. When you are out with your camera, what remarkable or impactful moments have you captured? We want to see what inspires you. Upload a gallery of 3-5 images to your Instagram account as one post, with the hashtag #NatGeoMazdaContest, tagging @natgeoyourshot. The contest, presented by @MazdaUSA, runs through November 18, 2019. Open to legal residents of the 50 U.S./D.C. only; 18+. For more information go to natgeo.com/mazdacontest.",190,69265,visual effect lighting technology display device electronic device,0.04284302252219932,0.014589572295170085,0.025890952385981776,0,"photo by David Guttenfelder @dguttenfelder // sponsor by @mazdausa # NatGeoMazdaContest // a buddhist priest bow at Tokyo ’s Koukokuji Temple , a sacred space for funeral remain that have more than 2,000 brightly color , led - light Buddha figure . when photograph life in Tokyo , -PRON- be always inspire by Japan ’s unique mix of beautiful and serene tradition with -PRON- innovative and frenetic modernity . // enter the # natgeomazdacontest to win the opportunity to be one of National Geographic ’s next great storyteller . when -PRON- be out with -PRON- camera , what remarkable or impactful moment have -PRON- capture ? -PRON- want to see what inspire -PRON- . upload a gallery of 3 - 5 image to -PRON- Instagram account as one post , with the hashtag # natgeomazdacontest , tag @natgeoyourshot . the contest , present by @MazdaUSA , run through November 18 , 2019 . open to legal resident of the 50 u.s./d.c. only ; 18 + . for more information go to natgeo.com/mazdacontest .","['photo', 'by', 'David', 'Guttenfelder', '@', 'dguttenfelder', '//', 'sponsor', 'by', '@', 'mazdausa', '#', 'NatGeoMazdaContest', '//', 'a', 'buddhist', 'priest', 'bow', 'at', 'Tokyo', '’', 's', 'Koukokuji', 'Temple', ',', 'a', 'sacred', 'space', 'for', 'funeral', 'remain', 'that', 'have', 'more', 'than', '2,000', 'brightly', 'color', ',', 'led', '-', 'light', 'Buddha', 'figure', '.', 'when', 'photograph', 'life', 'in', 'Tokyo', ',', '-PRON-', 'be', 'always', 'inspire', 'by', 'Japan', '’', 's', 'unique', 'mix', 'of', 'beautiful', 'and', 'serene', 'tradition', 'with', '-PRON-', 'innovative', 'and', 'frenetic', 'modernity', '.', '//', 'enter', 'the', '#', 'natgeomazdacontest', 'to', 'win', 'the', 'opportunity', 'to', 'be', 'one', 'of', 'National', 'Geographic', '’', 's', 'next', 'great', 'storyteller', '.', 'when', '-PRON-', 'be', 'out', 'with', '-PRON-', 'camera', ',', 'what', 'remarkable', 'or', 'impactful', 'moment', 'have', '-PRON-', 'capture', '?', '-PRON-', 'want', 'to', 'see', 'what', 'inspire', '-PRON-', '.', 'upload', 'a', 'gallery', 'of', '3', '-', '5', 'image', 'to', '-PRON-', 'Instagram', 'account', 'as', 'one', 'post', ',', 'with', 'the', 'hashtag', '#', 'natgeomazdacontest', ',', 'tag', '@', 'natgeoyourshot', '.', 'the', 'contest', ',', 'present', 'by', '@', 'MazdaUSA', ',', 'run', 'through', 'November', '18', ',', '2019', '.', 'open', 'to', 'legal', 'resident', 'of', 'the', '50', 'u.s./d.c', '.', 'only', ';', '18', '+', '.', 'for', 'more', 'information', 'go', 'to', 'natgeo.com/mazdacontest', '.']",visual effect lighting technology display device electronic device,"['visual', 'effect', 'lighting', 'technology', 'display', 'device', 'electronic', 'device']",0.050270214676856995,0.7984412312507629,0.05023784190416336,0.050336893647909164,0.05071374401450157
2,2,https://scontent-hkg3-1.cdninstagram.com/vp/62f745f4bb35510a8a5c7c9f3babd2ab/5E513DB9/t51.2885-15/fr/e15/s1080x1080/75362568_2151010905208852_6672783430571309361_n.jpg?_nc_ht=scontent-hkg3-1.cdninstagram.com&_nc_cat=1,"Photo by @stevewinterphoto | Our new story, “The Tigers Next Door,” appears today in the December issue, produced with writer @sharonguynup. Few people realize that there are more tigers living in captivity in the United States than survive in the wild. These are some of the lucky few: Clay, Daniel, and Enzo are three of 39 tigers rescued from Oklahoma’s Greater Wynnewood Exotic Animal Park. These cats will live out their lives at the Wild Animal Sanctuary in Keenesburg, Colorado, with proper nutrition and vet care—and they will not be bred or commercially exploited. The sanctuary is a 10,473-acre nonprofit refuge for more than 500 rescued tigers, lions, bears, wolves, and other large carnivores. @wildanimalsanctuary @animalsanctuary #tiger",1482,421468,tiger wildlife vertebrate bengal tiger siberian tiger mammal felidae whiskers water terrestrial animal,0.26069390047478963,0.11379866390232665,0.17255675853131186,1,"photo by @stevewinterphoto | -PRON- new story , "" the Tigers Next Door , "" appear today in the December issue , produce with writer @sharonguynup . few people realize that there be more tiger live in captivity in the United States than survive in the wild . these be some of the lucky few : Clay , Daniel , and Enzo be three of 39 tiger rescue from Oklahoma ’s Greater Wynnewood Exotic Animal Park . these cat will live out -PRON- life at the Wild Animal Sanctuary in Keenesburg , Colorado , with proper nutrition and vet care — and -PRON- will not be breed or commercially exploit . the sanctuary be a 10,473-acre nonprofit refuge for more than 500 rescue tiger , lion , bear , wolf , and other large carnivore . @wildanimalsanctuary @animalsanctuary # tiger","['photo', 'by', '@', 'stevewinterphoto', '|', '-PRON-', 'new', 'story', ',', '``', 'the', 'Tigers', 'Next', 'Door', ',', '``', 'appear', 'today', 'in', 'the', 'December', 'issue', ',', 'produce', 'with', 'writer', '@', 'sharonguynup', '.', 'few', 'people', 'realize', 'that', 'there', 'be', 'more', 'tiger', 'live', 'in', 'captivity', 'in', 'the', 'United', 'States', 'than', 'survive', 'in', 'the', 'wild', '.', 'these', 'be', 'some', 'of', 'the', 'lucky', 'few', ':', 'Clay', ',', 'Daniel', ',', 'and', 'Enzo', 'be', 'three', 'of', '39', 'tiger', 'rescue', 'from', 'Oklahoma', '’', 's', 'Greater', 'Wynnewood', 'Exotic', 'Animal', 'Park', '.', 'these', 'cat', 'will', 'live', 'out', '-PRON-', 'life', 'at', 'the', 'Wild', 'Animal', 'Sanctuary', 'in', 'Keenesburg', ',', 'Colorado', ',', 'with', 'proper', 'nutrition', 'and', 'vet', 'care', '—', 'and', '-PRON-', 'will', 'not', 'be', 'breed', 'or', 'commercially', 'exploit', '.', 'the', 'sanctuary', 'be', 'a', '10,473-acre', 'nonprofit', 'refuge', 'for', 'more', 'than', '500', 'rescue', 'tiger', ',', 'lion', ',', 'bear', ',', 'wolf', ',', 'and', 'other', 'large', 'carnivore', '.', '@', 'wildanimalsanctuary', '@', 'animalsanctuary', '#', 'tiger']",tiger wildlife vertebrate bengal tiger siberian tiger mammal felidae whisker water terrestrial animal,"['tiger', 'wildlife', 'vertebrate', 'bengal', 'tiger', 'siberian', 'tiger', 'mammal', 'felidae', 'whisker', 'water', 'terrestrial', 'animal']",0.014444097876548767,0.40515899658203125,0.014612633734941483,0.014349342323839664,0.5514349341392517
3,3,https://scontent-hkg3-1.cdninstagram.com/vp/cc895e4cf76653deb0bd17e29c410a46/5E899B96/t51.2885-15/fr/e15/s1080x1080/75467470_2440022402878157_4630967425212882912_n.jpg?_nc_ht=scontent-hkg3-1.cdninstagram.com&_nc_cat=1,"Photo by @davidalanharvey | Outer Banks, North Carolina:  Evening at Avalon Pier was playful party wave magic as I photographed surfers until dark. The water is reflecting a sunset sky, and I popped in a strobe I've been using on my landscape images here. I had never met either surfer before, but when they saw me on the pier using a flash, one of them recognized me since he’s an aspiring photographer. Six degrees of separation max around here. #outerbanks #surfing",341,160309,wave ocean surfing equipment surfing sea surfboard coast wind wave boardsport tide,0.09915718035820764,0.02618444290869999,0.05537353788850305,0,"photo by @davidalanharvey | Outer Banks , North Carolina :   evening at Avalon Pier be playful party wave magic as -PRON- photograph surfer until dark . the water be reflect a sunset sky , and -PRON- pop in a strobe -PRON- have be use on -PRON- landscape image here . -PRON- have never meet either surfer before , but when -PRON- see -PRON- on the pier use a flash , one of -PRON- recognize -PRON- since -PRON- ’s an aspiring photographer . six degree of separation max around here . # outerbank # surfing","['photo', 'by', '@', 'davidalanharvey', '|', 'Outer', 'Banks', ',', 'North', 'Carolina', ':', 'evening', 'at', 'Avalon', 'Pier', 'be', 'playful', 'party', 'wave', 'magic', 'as', '-PRON-', 'photograph', 'surfer', 'until', 'dark', '.', 'the', 'water', 'be', 'reflect', 'a', 'sunset', 'sky', ',', 'and', '-PRON-', 'pop', 'in', 'a', 'strobe', '-PRON-', 'have', 'be', 'use', 'on', '-PRON-', 'landscape', 'image', 'here', '.', '-PRON-', 'have', 'never', 'meet', 'either', 'surfer', 'before', ',', 'but', 'when', '-PRON-', 'see', '-PRON-', 'on', 'the', 'pier', 'use', 'a', 'flash', ',', 'one', 'of', '-PRON-', 'recognize', '-PRON-', 'since', '-PRON-', '’', 's', 'an', 'aspiring', 'photographer', '.', 'six', 'degree', 'of', 'separation', 'max', 'around', 'here', '.', '#', 'outerbank', '#', 'surfing']",wave ocean surf equipment surf sea surfboard coast wind wave boardsport tide,"['wave', 'ocean', 'surf', 'equipment', 'surf', 'sea', 'surfboard', 'coast', 'wind', 'wave', 'boardsport', 'tide']",0.025302262976765633,0.025184597820043564,0.02556562051177025,0.025313520804047585,0.8986340165138245
4,4,https://scontent-hkg3-1.cdninstagram.com/vp/d053d0cd6aa054ffab28f8f0ab18760b/5E522B38/t51.2885-15/fr/e15/p1080x1080/75362605_2418602144929764_4141426356224422886_n.jpg?_nc_ht=scontent-hkg3-1.cdninstagram.com&_nc_cat=1,"Photo by Jimmy Chin @jimmychin | Alpine dreamscape...Canadian style. Rock climbing? Alpine climbing? Mixed climbing? It’s all climbing. For more images of alpine adventures around the world, follow @jimmychin",551,314242,water nature black-and-white atmospheric phenomenon monochrome photography monochrome tree rock geological phenomenon winter,0.19437056353744256,0.042309759655993234,0.10313408120857298,0,"photo by Jimmy Chin @jimmychin | Alpine dreamscape ... canadian style . rock climbing ? alpine climbing ? mixed climbing ? -PRON- ’s all climb . for more image of alpine adventure around the world , follow @jimmychin","['photo', 'by', 'Jimmy', 'Chin', '@', 'jimmychin', '|', 'Alpine', 'dreamscape', '...', 'canadian', 'style', '.', 'rock', 'climbing', '?', 'alpine', 'climbing', '?', 'mixed', 'climbing', '?', '-PRON-', '’', 's', 'all', 'climb', '.', 'for', 'more', 'image', 'of', 'alpine', 'adventure', 'around', 'the', 'world', ',', 'follow', '@', 'jimmychin']",water nature black - and - white atmospheric phenomenon monochrome photography monochrome tree rock geological phenomenon winter,"['water', 'nature', 'black', '-', 'and', '-', 'white', 'atmospheric', 'phenomenon', 'monochrome', 'photography', 'monochrome', 'tree', 'rock', 'geological', 'phenomenon', 'winter']",0.9457175731658936,0.013524120673537254,0.01360054686665535,0.013574803248047829,0.013582974672317505
5,5,https://scontent-hkg3-1.cdninstagram.com/vp/444b39a2223d1b39d62986094b55566b/5E4B9A03/t51.2885-15/fr/e15/s1080x1080/74601610_2503581456585940_8030276613916836873_n.jpg?_nc_ht=scontent-hkg3-1.cdninstagram.com&_nc_cat=1,"Photo by Lynsey Addario @lynseyaddario | Inbar Shimon with the Israel Border Police patrols a covered market in March 2019. The border police are a cross between police and military and service there counts toward obligatory military conscription in the Israel Defense Forces. The border police first incorporated women in 1995. Here they are patrolling in the volatile city of Hebron, near the Cave of the Patriarchs.
This picture is an outtake from a story for National Geographic's November Women's Issue.
To see more of my work, follow @lynseyaddario.",2414,219767,army soldier military military uniform troop military organization infantry military person marines military camouflage,0.1359342024202148,0.18536435537126625,0.16559229419084565,1,"photo by Lynsey Addario @lynseyaddario | Inbar Shimon with the Israel Border Police patrol a cover market in March 2019 . the border police be a cross between police and military and service there count toward obligatory military conscription in the Israel Defense Forces . the border police first incorporate woman in 1995 . here -PRON- be patrol in the volatile city of Hebron , near the Cave of the Patriarchs . 
 this picture be an outtake from a story for National Geographic 's November Women 's issue . 
 to see more of -PRON- work , follow @lynseyaddario .","['photo', 'by', 'Lynsey', 'Addario', '@', 'lynseyaddario', '|', 'Inbar', 'Shimon', 'with', 'the', 'Israel', 'Border', 'Police', 'patrol', 'a', 'cover', 'market', 'in', 'March', '2019', '.', 'the', 'border', 'police', 'be', 'a', 'cross', 'between', 'police', 'and', 'military', 'and', 'service', 'there', 'count', 'toward', 'obligatory', 'military', 'conscription', 'in', 'the', 'Israel', 'Defense', 'Forces', '.', 'the', 'border', 'police', 'first', 'incorporate', 'woman', 'in', '1995', '.', 'here', '-PRON-', 'be', 'patrol', 'in', 'the', 'volatile', 'city', 'of', 'Hebron', ',', 'near', 'the', 'Cave', 'of', 'the', 'Patriarchs', '.', 'this', 'picture', 'be', 'an', 'outtake', 'from', 'a', 'story', 'for', 'National', 'Geographic', ""'s"", 'November', 'Women', ""'s"", 'issue', '.', 'to', 'see', 'more', 'of', '-PRON-', 'work', ',', 'follow', '@', 'lynseyaddario', '.']",army soldier military military uniform troop military organization infantry military person marine military camouflage,"['army', 'soldier', 'military', 'military', 'uniform', 'troop', 'military', 'organization', 'infantry', 'military', 'person', 'marine', 'military', 'camouflage']",0.9422119855880737,0.014363163150846958,0.014291472733020782,0.014326323755085468,0.014807095751166344
6,6,https://scontent-hkg3-1.cdninstagram.com/vp/9721bab69f2ce2f1293c60317732bfe8/5E8C4BF4/t51.2885-15/fr/e15/s1080x1080/71818351_160788365021560_749227116238562564_n.jpg?_nc_ht=scontent-hkg3-1.cdninstagram.com&_nc_cat=1,"Photo by @stevewinterphoto | Over the past three decades, the oldest and thickest ice in the Arctic has declined by a stunning 95 percent, according to NOAA. The sea in the Arctic has changed dramatically, which impacts polar bears, walruses, and other Arctic creatures. If ice continues to melt, the planet will warm further as the dark ocean water absorbs large amounts of solar heating that used to be deflected by the bright white ice. We followed this polar bear as we sailed by in the Icebreaker ""M/V Kinfish."" @natgeoimagecollection",1125,468285,arctic glacial landform natural environment tundra glacier wildlife snow ice cap mountain arctic ocean,0.2896519858775444,0.08638562543192813,0.16769216961017466,1,"photo by @stevewinterphoto | over the past three decade , the old and thick ice in the Arctic have decline by a stunning 95 percent , accord to NOAA . the sea in the Arctic have change dramatically , which impact polar bear , walrus , and other Arctic creature . if ice continue to melt , the planet will warm further as the dark ocean water absorb large amount of solar heating that use to be deflect by the bright white ice . -PRON- follow this polar bear as -PRON- sail by in the Icebreaker "" M / V kinfish . "" @natgeoimagecollection","['photo', 'by', '@', 'stevewinterphoto', '|', 'over', 'the', 'past', 'three', 'decade', ',', 'the', 'old', 'and', 'thick', 'ice', 'in', 'the', 'Arctic', 'have', 'decline', 'by', 'a', 'stunning', '95', 'percent', ',', 'accord', 'to', 'NOAA', '.', 'the', 'sea', 'in', 'the', 'Arctic', 'have', 'change', 'dramatically', ',', 'which', 'impact', 'polar', 'bear', ',', 'walrus', ',', 'and', 'other', 'Arctic', 'creature', '.', 'if', 'ice', 'continue', 'to', 'melt', ',', 'the', 'planet', 'will', 'warm', 'further', 'as', 'the', 'dark', 'ocean', 'water', 'absorb', 'large', 'amount', 'of', 'solar', 'heating', 'that', 'use', 'to', 'be', 'deflect', 'by', 'the', 'bright', 'white', 'ice', '.', '-PRON-', 'follow', 'this', 'polar', 'bear', 'as', '-PRON-', 'sail', 'by', 'in', 'the', 'Icebreaker', '``', 'M', '/', 'V', 'kinfish', '.', '``', '@', 'natgeoimagecollection']",arctic glacial landform natural environment tundra glaci wildlife snow ice cap mountain arctic ocean,"['arctic', 'glacial', 'landform', 'natural', 'environment', 'tundra', 'glaci', 'wildlife', 'snow', 'ice', 'cap', 'mountain', 'arctic', 'ocean']",0.015713971108198166,0.015418202616274357,0.015823813155293465,0.9374973773956299,0.015546673908829689
7,7,https://scontent-hkg3-1.cdninstagram.com/vp/b155ac027317f8fabb67846888fe20f4/5E5A497A/t51.2885-15/e35/s1080x1080/73377066_2476592352616176_808278064845427967_n.jpg?_nc_ht=scontent-hkg3-1.cdninstagram.com&_nc_cat=1,"Photos and video by @babaktafreshi | A rare celestial sight beyond the visual limit of our eyes happened on November 11. The tiny disk of Mercury, the dot above the statue’s shoulder, traversed the sun's face during a five-hour transit. Mercury’s diameter is about the width of the continental U.S., roughly 40% of the Earth, and 285 times less than the sun's diameter. Swipe to see a time-lapse video and earlier view of the transit “first contact” through parting clouds in the city of Providence. The Independent Man bronze statue crowning the Rhode Island State House was framed in this super-telephoto capture, safely done by a solar filter on the lens. ⁣The next transit of Mercury happens in November 2032. #mercurytransit #astrophotography #providence #rhodeisland",720,252409,orange silhouette yellow backlighting photography heat circle,0.15612451413853762,0.055286800276434005,0.09562188582127544,0,"photo and video by @babaktafreshi | a rare celestial sight beyond the visual limit of -PRON- eye happen on November 11 . the tiny disk of Mercury , the dot above the statue ’s shoulder , traverse the sun 's face during a five - hour transit . Mercury ’s diameter be about the width of the continental U.S. , roughly 40 % of the Earth , and 285 time less than the sun 's diameter . swipe to see a time - lapse video and early view of the transit “ first contact "" through part cloud in the city of Providence . the Independent Man bronze statue crown the Rhode Island State House be frame in this super - telephoto capture , safely do by a solar filter on the lens . ⁣the next transit of Mercury happen in November 2032 . # mercurytransit # astrophotography # providence # rhodeisland","['photo', 'and', 'video', 'by', '@', 'babaktafreshi', '|', 'a', 'rare', 'celestial', 'sight', 'beyond', 'the', 'visual', 'limit', 'of', '-PRON-', 'eye', 'happen', 'on', 'November', '11', '.', 'the', 'tiny', 'disk', 'of', 'Mercury', ',', 'the', 'dot', 'above', 'the', 'statue', '’', 's', 'shoulder', ',', 'traverse', 'the', 'sun', ""'s"", 'face', 'during', 'a', 'five', '-', 'hour', 'transit', '.', 'Mercury', '’', 's', 'diameter', 'be', 'about', 'the', 'width', 'of', 'the', 'continental', 'U.S.', ',', 'roughly', '40', '%', 'of', 'the', 'Earth', ',', 'and', '285', 'time', 'less', 'than', 'the', 'sun', ""'s"", 'diameter', '.', 'swipe', 'to', 'see', 'a', 'time', '-', 'lapse', 'video', 'and', 'early', 'view', 'of', 'the', 'transit', '“', 'first', 'contact', '``', 'through', 'part', 'cloud', 'in', 'the', 'city', 'of', 'Providence', '.', 'the', 'Independent', 'Man', 'bronze', 'statue', 'crown', 'the', 'Rhode', 'Island', 'State', 'House', 'be', 'frame', 'in', 'this', 'super', '-', 'telephoto', 'capture', ',', 'safely', 'do', 'by', 'a', 'solar', 'filter', 'on', 'the', 'lens', '.', '\u2063the', 'next', 'transit', 'of', 'Mercury', 'happen', 'in', 'November', '2032', '.', '#', 'mercurytransit', '#', 'astrophotography', '#', 'providence', '#', 'rhodeisland']",orange silhouette yellow backlighting photography heat circle,"['orange', 'silhouette', 'yellow', 'backlighting', 'photography', 'heat', 'circle']",0.8833426237106323,0.03009275533258915,0.028807301074266434,0.028764517977833748,0.0289927888661623
8,8,https://scontent-hkg3-1.cdninstagram.com/vp/106ac2094bc20bb06d918bc4b6438b21/5E5E636D/t51.2885-15/e35/s1080x1080/72487122_811573645942123_314077990233670713_n.jpg?_nc_ht=scontent-hkg3-1.cdninstagram.com&_nc_cat=1,"Photo by @hammond_Robin | “What about growing older? What are your thoughts on that?” I asked Tom. A man of few words, he replied with a wry smile, “Hopefully. Yes.” I think he was being funny, but his sense of humour was so dry it was hard to tell. Dementia has taken much from Tom, but not his smile. In 2017 the condition affected 50 million people globally. It will increase to over 150 million people by 2050. These shocking statistics are our parents and grandparents. Very soon they may be you and me. With no cure in sight, we can’t just think about how we avoid dying from dementia. We have to consider how to live with it. You can see more stories from this series by following @onedayinmyworld",486,134455,face facial expression wrinkle forehead skin head chin human male cheek,0.08316550340319513,0.03731859018659295,0.05565735547323382,0,"photo by @hammond_Robin | "" what about grow old ? what be -PRON- thought on that ? "" -PRON- ask Tom . a man of few word , -PRON- reply with a wry smile , “ Hopefully . yes . "" -PRON- think -PRON- be be funny , but -PRON- sense of humour be so dry -PRON- be hard to tell . Dementia have take much from Tom , but not -PRON- smile . in 2017 the condition affect 50 million people globally . -PRON- will increase to over 150 million people by 2050 . these shocking statistic be -PRON- parent and grandparent . very soon -PRON- may be -PRON- and -PRON- . with no cure in sight , -PRON- can not just think about how -PRON- avoid die from dementia . -PRON- have to consider how to live with -PRON- . -PRON- can see more story from this series by follow @onedayinmyworld","['photo', 'by', '@', 'hammond_Robin', '|', '``', 'what', 'about', 'grow', 'old', '?', 'what', 'be', '-PRON-', 'thought', 'on', 'that', '?', '``', '-PRON-', 'ask', 'Tom', '.', 'a', 'man', 'of', 'few', 'word', ',', '-PRON-', 'reply', 'with', 'a', 'wry', 'smile', ',', '“', 'Hopefully', '.', 'yes', '.', '``', '-PRON-', 'think', '-PRON-', 'be', 'be', 'funny', ',', 'but', '-PRON-', 'sense', 'of', 'humour', 'be', 'so', 'dry', '-PRON-', 'be', 'hard', 'to', 'tell', '.', 'Dementia', 'have', 'take', 'much', 'from', 'Tom', ',', 'but', 'not', '-PRON-', 'smile', '.', 'in', '2017', 'the', 'condition', 'affect', '50', 'million', 'people', 'globally', '.', '-PRON-', 'will', 'increase', 'to', 'over', '150', 'million', 'people', 'by', '2050', '.', 'these', 'shocking', 'statistic', 'be', '-PRON-', 'parent', 'and', 'grandparent', '.', 'very', 'soon', '-PRON-', 'may', 'be', '-PRON-', 'and', '-PRON-', '.', 'with', 'no', 'cure', 'in', 'sight', ',', '-PRON-', 'can', 'not', 'just', 'think', 'about', 'how', '-PRON-', 'avoid', 'die', 'from', 'dementia', '.', '-PRON-', 'have', 'to', 'consider', 'how', 'to', 'live', 'with', '-PRON-', '.', '-PRON-', 'can', 'see', 'more', 'story', 'from', 'this', 'series', 'by', 'follow', '@', 'onedayinmyworld']",face facial expression wrinkle forehead skin head chin human male cheek,"['face', 'facial', 'expression', 'wrinkle', 'forehead', 'skin', 'head', 'chin', 'human', 'male', 'cheek']",0.020443003624677658,0.16239295899868011,0.020403917878866196,0.02009095624089241,0.7766691446304321
